season,first_cycling_team_id,team_name,uci_division_id,uci_division_name
2023,27800,Bingoal WB,1,UCI Men's World Tour
2023,33369,Bolton Equities Black Spoke,1,UCI Men's World Tour
2023,28133,Burgos-BH,1,UCI Men's World Tour
2023,28058,Caja Rural-Seguros RGA,1,UCI Men's World Tour
2023,33371,Corratec Selle Italia,1,UCI Men's World Tour
2023,27876,EOLO-Kometa Cycling Team,1,UCI Men's World Tour
2023,22926,Equipo Kern Pharma,1,UCI Men's World Tour
2023,22017,Euskaltel-Euskadi,1,UCI Men's World Tour
2023,22727,Green Project-Bardiani CSF-Faizanè,1,UCI Men's World Tour
2023,28220,Human Powered Health,1,UCI Men's World Tour
2023,22311,Israel-Premier Tech,1,UCI Men's World Tour
2023,27173,Lotto Dstny,1,UCI Men's World Tour
2023,33680,Q36.5 Pro Cycling Team,1,UCI Men's World Tour
2023,27699,Team Flanders-Baloise,1,UCI Men's World Tour
2023,23604,Team Novo Nordisk,1,UCI Men's World Tour
2023,27883,TotalEnergies,1,UCI Men's World Tour
2023,33370,Tudor Pro Cycling Team,1,UCI Men's World Tour
2023,22650,Uno-X Pro Cycling Team,1,UCI Men's World Tour
2023,34711,7 Eleven Cliqq-Air21 by Roadbike Philippines,2,UCI Men's Pro Conti
2023,33562,ABLOC CT,2,UCI Men's Pro Conti
2023,33556,ABTF Betão - Feirense,2,UCI Men's Pro Conti
2023,35878,Adria Mobil,2,UCI Men's Pro Conti
2023,34290,Aisan Racing Team,2,UCI Men's Pro Conti
2023,33306,Allinq Continental Cyclingteam,2,UCI Men's Pro Conti
2023,34986,Almaty Astana Motors,2,UCI Men's Pro Conti
2023,33051,Alpecin-Deceuninck Development Team,2,UCI Men's Pro Conti
2023,33711,AP Hotels &amp; Resorts / Tavira / SC Farense,2,UCI Men's Pro Conti
2023,34612,ARA | Skip Capital,2,UCI Men's Pro Conti
2023,33795,Astana Qazaqstan Development Team,2,UCI Men's Pro Conti
2023,33908,ATT Investments,2,UCI Men's Pro Conti
2023,33432,Aviludo - Louletano - Loulé Concelho,2,UCI Men's Pro Conti
2023,33555,BAI Sicasal Petro de Luanda,2,UCI Men's Pro Conti
2023,33631,BEAT Cycling Club,2,UCI Men's Pro Conti
2023,34374,Beltrami TSA-Tre Colli,2,UCI Men's Pro Conti
2023,34207,Beykoz Belediyesi Spor Kulübü,2,UCI Men's Pro Conti
2023,33367,BHS-PL Beton Bornholm,2,UCI Men's Pro Conti
2023,33413,Biesse-Carrera,2,UCI Men's Pro Conti
2023,33268,BIKE AID,2,UCI Men's Pro Conti
2023,33030,Bingoal WB Devo Team,2,UCI Men's Pro Conti
2023,34987,Bodywrap LTWOO Cycling Team,2,UCI Men's Pro Conti
2023,34682,Canel´s-ZeroUno,2,UCI Men's Pro Conti
2023,34593,Chimbas te Quiero,2,UCI Men's Pro Conti
2023,33270,China Glory Continental Cycling Team,2,UCI Men's Pro Conti
2023,32810,CIC U Nantes Atlantique,2,UCI Men's Pro Conti
2023,32751,Circus-ReUz-Technord,2,UCI Men's Pro Conti
2023,40612,CK Kronborg Pro,2,UCI Men's Pro Conti
2023,33111,Credibom / LA Alumínios / Marcos Car,2,UCI Men's Pro Conti
2023,33106,Cycling Team Friuli ASD,2,UCI Men's Pro Conti
2023,34988,Cycling Team Kranj,2,UCI Men's Pro Conti
2023,37135,D'Amico UM Tools,2,UCI Men's Pro Conti
2023,28089,Development Team dsm-firmenich,2,UCI Men's Pro Conti
2023,34990,DFT CCN Meshkin Shahr,2,UCI Men's Pro Conti
2023,34989,Dukla Banská Bystrica,2,UCI Men's Pro Conti
2023,34590,EC Municipalidad de Pocito,2,UCI Men's Pro Conti
2023,34106,EF Education-NIPPO Development Team,2,UCI Men's Pro Conti
2023,33000,Efapel Cycling,2,UCI Men's Pro Conti
2023,33913,Electro Hiper Europa,2,UCI Men's Pro Conti
2023,33407,Elkov-Kasper,2,UCI Men's Pro Conti
2023,33364,Epronex-Hungary Cycling Team,2,UCI Men's Pro Conti
2023,33279,EuroCyclingTrips,2,UCI Men's Pro Conti
2023,35028,Ferei Mongolia Team,2,UCI Men's Pro Conti
2023,34091,Gallina Ecotek Lucchini,2,UCI Men's Pro Conti
2023,33698,General Store-Essegibi-F.Ili Curia,2,UCI Men's Pro Conti
2023,34993,Geumsan Insam Cello,2,UCI Men's Pro Conti
2023,36256,Giant Cycling Team,2,UCI Men's Pro Conti
2023,33598,Glassdrive / Q8 / Anicolor,2,UCI Men's Pro Conti
2023,34246,Global 6 Cycling,2,UCI Men's Pro Conti
2023,34992,Go for Gold Philippines,2,UCI Men's Pro Conti
2023,35085,Grant Thornton Cycling Team,2,UCI Men's Pro Conti
2023,32801,Groupama-FDJ Conti,2,UCI Men's Pro Conti
2023,21848,GW Shimano Sidermec,2,UCI Men's Pro Conti
2023,32779,Hagens Berman Axeon,2,UCI Men's Pro Conti
2023,35027,Hebei Continental Team,2,UCI Men's Pro Conti
2023,34995,Hengxiang Cycling Team,2,UCI Men's Pro Conti
2023,34994,HKSI Pro Cycling Team,2,UCI Men's Pro Conti
2023,34097,HRE Mazowsze Serce Polski,2,UCI Men's Pro Conti
2023,34147,Hrinkow Advarics,2,UCI Men's Pro Conti
2023,36742,Iraq Cycling Project,2,UCI Men's Pro Conti
2023,33365,Israel Premier Tech Academy,2,UCI Men's Pro Conti
2023,33292,JCL Team UKYO,2,UCI Men's Pro Conti
2023,27569,Jumbo-Visma Development Team,2,UCI Men's Pro Conti
2023,34991,Kaunas Cycling Team,2,UCI Men's Pro Conti
2023,35258,Kelapa Gading Bikers,2,UCI Men's Pro Conti
2023,33599,Kelly - Simoldes - UDO,2,UCI Men's Pro Conti
2023,34338,KINAN Racing Team,2,UCI Men's Pro Conti
2023,35259,Konya Buyuksehir Belediye SK,2,UCI Men's Pro Conti
2023,34998,Korail Cycling Team,2,UCI Men's Pro Conti
2023,34997,KSPO Professional,2,UCI Men's Pro Conti
2023,34996,Kung Cycling Team,2,UCI Men's Pro Conti
2023,33363,L39ION of Los Angeles,2,UCI Men's Pro Conti
2023,33309,Leopard Togt Pro Cycling,2,UCI Men's Pro Conti
2023,34263,Levante Fuji Shizuoka,2,UCI Men's Pro Conti
2023,35000,Li Ning Star,2,UCI Men's Pro Conti
2023,34744,Ljubljana Gusto Santic,2,UCI Men's Pro Conti
2023,32713,Lotto Dstny Development Team,2,UCI Men's Pro Conti
2023,34780,LX Cycling Team,2,UCI Men's Pro Conti
2023,35007,Maloja Pushbikers,2,UCI Men's Pro Conti
2023,33430,Materiel-Velo.com,2,UCI Men's Pro Conti
2023,33941,Matrix Powertag,2,UCI Men's Pro Conti
2023,35005,May Stars,2,UCI Men's Pro Conti
2023,35004,Mentorise Elite Team,2,UCI Men's Pro Conti
2023,37973,Mes Sungun-Azad,2,UCI Men's Pro Conti
2023,33919,Metec-SOLARWATT p/b Mantel,2,UCI Men's Pro Conti
2023,34026,MG.K vis Colors for Peace VPM,2,UCI Men's Pro Conti
2023,34149,MitoQ-NZ Cycling Project,2,UCI Men's Pro Conti
2023,35003,Motala AIF Serneke Allebike,2,UCI Men's Pro Conti
2023,33999,Movistar-Best PC,2,UCI Men's Pro Conti
2023,35002,Mula Cycling Team,2,UCI Men's Pro Conti
2023,34589,Municipalidad de Rawson,2,UCI Men's Pro Conti
2023,33163,Nice Métropole Côte d'Azur,2,UCI Men's Pro Conti
2023,34133,NSJBI Victoria Sports Cycling Team,2,UCI Men's Pro Conti
2023,35416,Nusantara Cycling Team,2,UCI Men's Pro Conti
2023,38054,Omidnia,2,UCI Men's Pro Conti
2023,34247,P&amp;S Benotti,2,UCI Men's Pro Conti
2023,34588,Panamá es Cultura y Valores,2,UCI Men's Pro Conti
2023,35009,Pardus Cycling Team,2,UCI Men's Pro Conti
2023,35008,Pingtan International Tourism Island Cycling Team,2,UCI Men's Pro Conti
2023,34375,Pio Rico-Alcaldia La Vega,2,UCI Men's Pro Conti
2023,33724,Project Echelon Racing,2,UCI Men's Pro Conti
2023,35006,Q36.5 Continental Cycling Team,2,UCI Men's Pro Conti
2023,33563,Rad-Net Osswald,2,UCI Men's Pro Conti
2023,33102,Radio Popular - Paredes - Boavista,2,UCI Men's Pro Conti
2023,33424,Restaurant Suri-Carl Ras,2,UCI Men's Pro Conti
2023,34154,Roojai Online Insurance,2,UCI Men's Pro Conti
2023,34658,Rower San Luis Continental,2,UCI Men's Pro Conti
2023,34120,RRK Group-Pierre Baguette-Benzinol,2,UCI Men's Pro Conti
2023,28022,Saint Michel-Mavic-Auber 93,2,UCI Men's Pro Conti
2023,34380,Saint Piran,2,UCI Men's Pro Conti
2023,34260,Saitama/Nasu SunBrave,2,UCI Men's Pro Conti
2023,34143,Santic-Wibatech,2,UCI Men's Pro Conti
2023,33283,Saris Rouvy Sauerland Team,2,UCI Men's Pro Conti
2023,33638,Scorpions Racing Team,2,UCI Men's Pro Conti
2023,35016,Seoul Cycling Team,2,UCI Men's Pro Conti
2023,34591,SEP San Juan,2,UCI Men's Pro Conti
2023,35015,Shandong Green Orange Continental Team,2,UCI Men's Pro Conti
2023,35014,Shenzhen Xidesheng Cycling Team,2,UCI Men's Pro Conti
2023,34491,Shimano Racing,2,UCI Men's Pro Conti
2023,34353,SIAS RIME,2,UCI Men's Pro Conti
2023,35013,Sidi Ali-Unlock Team,2,UCI Men's Pro Conti
2023,34289,Sofer-Savini Due-OMZ,2,UCI Men's Pro Conti
2023,32782,Soudal Quick-Step Devo Team,2,UCI Men's Pro Conti
2023,34494,Sparkle Oita Racing Team,2,UCI Men's Pro Conti
2023,34631,Spor Toto Cycling Team,2,UCI Men's Pro Conti
2023,34148,St George Continental Cycling Team,2,UCI Men's Pro Conti
2023,35012,SuezCanalDiscovery,2,UCI Men's Pro Conti
2023,34693,SwiftCarbon Pro Cycling Brasil,2,UCI Men's Pro Conti
2023,32979,Tarteletto-Isorex,2,UCI Men's Pro Conti
2023,33783,Tartu2024 Cycling Team,2,UCI Men's Pro Conti
2023,33552,Tavfer - Ovos Matinados - Mortágua ,2,UCI Men's Pro Conti
2023,34186,TdT-Unibet,2,UCI Men's Pro Conti
2023,34317,Team Banco Guayaquil,2,UCI Men's Pro Conti
2023,34613,Team BridgeLane,2,UCI Men's Pro Conti
2023,34363,Team Bridgestone Cycling,2,UCI Men's Pro Conti
2023,33366,Team Coloquick,2,UCI Men's Pro Conti
2023,33054,Team Colpack Ballan,2,UCI Men's Pro Conti
2023,33914,Team Coop-Repsol,2,UCI Men's Pro Conti
2023,33415,Team Ecoflo Chronos,2,UCI Men's Pro Conti
2023,34343,Team Felbermayr Simplon Wels,2,UCI Men's Pro Conti
2023,32910,Team Lotto-Kern Haus,2,UCI Men's Pro Conti
2023,34041,Team Medellin-EPM,2,UCI Men's Pro Conti
2023,34360,Team Novo Nordisk Development,2,UCI Men's Pro Conti
2023,33554,Team Papa John's,2,UCI Men's Pro Conti
2023,36976,Team Petrolike,2,UCI Men's Pro Conti
2023,35020,Team Skyline,2,UCI Men's Pro Conti
2023,34313,Team Storck-Metropol Cycling,2,UCI Men's Pro Conti
2023,34103,Team Technipes #InEmiliaRomagna,2,UCI Men's Pro Conti
2023,34340,Team Vorarlberg,2,UCI Men's Pro Conti
2023,34105,Terengganu Polygon Cycling Team,2,UCI Men's Pro Conti
2023,35019,Thailand Continental Cycling Team,2,UCI Men's Pro Conti
2023,35023,The Hurricane &amp; Thunder Cycling Team,2,UCI Men's Pro Conti
2023,35022,Tianyoude Hotel Cycling Team,2,UCI Men's Pro Conti
2023,32906,Tirol KTM Cycling Team,2,UCI Men's Pro Conti
2023,34999,Toronto Hustle,2,UCI Men's Pro Conti
2023,34155,Trinity Racing,2,UCI Men's Pro Conti
2023,33801,Tudor Pro Cycling Team U23,2,UCI Men's Pro Conti
2023,34364,Tufo-Pardus Prostejov,2,UCI Men's Pro Conti
2023,35024,UijeongBu Cycling Team,2,UCI Men's Pro Conti
2023,34210,Universe Cycling Team,2,UCI Men's Pro Conti
2023,31697,Uno-X DARE Development Team,2,UCI Men's Pro Conti
2023,33291,Utsunomiya Blitzen,2,UCI Men's Pro Conti
2023,33298,Van Rysel-Roubaix Lille Métropole,2,UCI Men's Pro Conti
2023,34261,VC Fukuoka,2,UCI Men's Pro Conti
2023,33946,Victoire Hiroshima,2,UCI Men's Pro Conti
2023,35001,Vino SKO Team,2,UCI Men's Pro Conti
2023,33297,VolkerWessels Cycling Team,2,UCI Men's Pro Conti
2023,35011,Voltas-Madaris Cycling Team,2,UCI Men's Pro Conti
2023,28560,Voster ATS Team,2,UCI Men's Pro Conti
2023,35010,Work Service-Vitalcare-Dynatek,2,UCI Men's Pro Conti
2023,34779,WSA KTM Graz p/b Leomo,2,UCI Men's Pro Conti
2023,35026,Wuzhishan Cycling Team,2,UCI Men's Pro Conti
2023,33266,XSpeed United Continental,2,UCI Men's Pro Conti
2023,35025,Yunnan Lvshan Landscape,2,UCI Men's Pro Conti
2023,33483,Zalf Euromobil Fior,2,UCI Men's Pro Conti
2023,39262,,3,Men's Conti
2023,37092, Army Cycling Union,3,Men's Conti
2023,36597, Bike Works pb Fred Bean,3,Men's Conti
2023,34625, Black House Racing,3,Men's Conti
2023,40545, C.C.S.D.Treinta y Tres de San Jose,3,Men's Conti
2023,38156, CK Master,3,Men's Conti
2023,38544, CK Valhall,3,Men's Conti
2023,38132, Dobeles dzirnavnieks-FeelFree,3,Men's Conti
2023,36384, Nariño Tierra Ciclistas,3,Men's Conti
2023,36092, PCE Teno,3,Men's Conti
2023,37972, Red Truck Racing pb Mosaic,3,Men's Conti
2023,36605, Santos Fupes,3,Men's Conti
2023,39304, Spaces CT,3,Men's Conti
2023,37710, Spectrum Racing,3,Men's Conti
2023,36313, U.S.Kacemien,3,Men's Conti
2023,36754,0503,3,Men's Conti
2023,36875,110 Cyclisme Illzach,3,Men's Conti
2023,40228,24 Tri Cycling Team,3,Men's Conti
2023,39780,2ND Bike,3,Men's Conti
2023,37260,3 de Febrero-Colla,3,Men's Conti
2023,35214,305 Cycle,3,Men's Conti
2023,36063,33 Bike Mobel Proteam,3,Men's Conti
2023,38282,360 Agency-Cycles Regis,3,Men's Conti
2023,38624,360Cycling,3,Men's Conti
2023,34714,501 Valvoline,3,Men's Conti
2023,38098,54x11,3,Men's Conti
2023,34719,620 Chau Thoi Vinh Long,3,Men's Conti
2023,37551,7C-Economy Lacoinex,3,Men's Conti
2023,37952,a Team,3,Men's Conti
2023,38679,A.Ajyal C.Tetouan,3,Men's Conti
2023,38324,A.C.Azemmour,3,Men's Conti
2023,36327,A.C.Belmontaise,3,Men's Conti
2023,36540,A.C.Chimaltenango,3,Men's Conti
2023,34689,A.C.Deolinda Correa-San Martin,3,Men's Conti
2023,36949,A.C.Griega,3,Men's Conti
2023,38536,A.C.Huehuetenango,3,Men's Conti
2023,39476,A.C.O.R Chilecito,3,Men's Conti
2023,36405,A.C.Ova CT,3,Men's Conti
2023,36544,A.C.San Marcos-Acredicom,3,Men's Conti
2023,36349,A.C.Sineu,3,Men's Conti
2023,38048,A.C.Solola-Intercop,3,Men's Conti
2023,36283,A.C.Tanger,3,Men's Conti
2023,38323,A.C.Taroudant,3,Men's Conti
2023,40777,A.E.Fenix Goanira,3,Men's Conti
2023,37419,A.Fawcett Racing,3,Men's Conti
2023,36286,A.J.Ouazzane de C.,3,Men's Conti
2023,36664,A.Lions JO Ouezzani,3,Men's Conti
2023,37104,A.O.Aiolos,3,Men's Conti
2023,37103,A.O.Thiseas,3,Men's Conti
2023,37267,A.R. Monex Pro Cycling Team,3,Men's Conti
2023,36414,A.R.Ciclismo Oiense-Escuela Estevez,3,Men's Conti
2023,37110,A.S.Alfa K,3,Men's Conti
2023,37177,A.S.Bessel,3,Men's Conti
2023,36291,A.S.Lions de Marrakech,3,Men's Conti
2023,36293,A.S.Salaoui,3,Men's Conti
2023,37178,A.S.Sonabel,3,Men's Conti
2023,36441,A.S.Villemur,3,Men's Conti
2023,36294,A.U.Benslimane,3,Men's Conti
2023,36296,A.V.Atlas Azrou,3,Men's Conti
2023,37447,AAC Tifelt,3,Men's Conti
2023,38709,Aalborg Cykle-Ring,3,Men's Conti
2023,38707,Aarhus SC,3,Men's Conti
2023,38367,ABC Daysa American Five,3,Men's Conti
2023,38698,ABC Zapatitos,3,Men's Conti
2023,40213,ABEC - Rio Claro,3,Men's Conti
2023,36577,Above and Beyond Cancer p/b World,3,Men's Conti
2023,34979,Abu Dhabi CC,3,Men's Conti
2023,38365,AC Amienoise,3,Men's Conti
2023,36325,AC Bas-Berry,3,Men's Conti
2023,36326,AC Bayeux,3,Men's Conti
2023,33271,AC Bisontine,3,Men's Conti
2023,37074,AC Chatelleraudais,3,Men's Conti
2023,37639,AC Cherbourg Cotentin,3,Men's Conti
2023,38746,AC Erstein,3,Men's Conti
2023,37073,AC Jarnac Aigre Rouillac,3,Men's Conti
2023,37117,AC Lanester 56,3,Men's Conti
2023,36328,AC Lyon Vaise,3,Men's Conti
2023,37193,AC Pays de Baud,3,Men's Conti
2023,37721,AC Sparta Praha,3,Men's Conti
2023,37194,AC Sud 28,3,Men's Conti
2023,36282,AC Tingis C.Tanger,3,Men's Conti
2023,36370,Academie Constantine,3,Men's Conti
2023,36280,ACCF Oujda,3,Men's Conti
2023,40703,ACCM Oujda,3,Men's Conti
2023,37227,ACD Milharado - Sobralcar - Mafra,3,Men's Conti
2023,39239,ACDC Luso,3,Men's Conti
2023,36442,ACDC Trofa,3,Men's Conti
2023,38463,Acelvakond CT,3,Men's Conti
2023,37528,Acimadriz,3,Men's Conti
2023,40464,Acimat,3,Men's Conti
2023,38606,Acirivas,3,Men's Conti
2023,38739,Acivas,3,Men's Conti
2023,37770,Acrog - Tormans,3,Men's Conti
2023,38721,ACS Olimpic Zarnesti,3,Men's Conti
2023,38226,ACS Sport Competition,3,Men's Conti
2023,36376,ACSK,3,Men's Conti
2023,39701,ACT,3,Men's Conti
2023,37154,ACT,3,Men's Conti
2023,40669,Action Cycling Team,3,Men's Conti
2023,37660,ADC Rota BR010,3,Men's Conti
2023,36539,ADD Quiché-Copiner,3,Men's Conti
2023,37700,ADI C4-Velo Pro,3,Men's Conti
2023,39032,Aditur PTT,3,Men's Conti
2023,40246,Advanced Personnel,3,Men's Conti
2023,38691,Adygea Republic,3,Men's Conti
2023,36284,AEC Mohammedia,3,Men's Conti
2023,37114,AEK Tripolis,3,Men's Conti
2023,38941,Aerify,3,Men's Conti
2023,36979,Aero CT,3,Men's Conti
2023,37701,Aeronaval,3,Men's Conti
2023,35086,Aeroup,3,Men's Conti
2023,36576,Aevolo,3,Men's Conti
2023,35058,Ag.Nectar-Ampro,3,Men's Conti
2023,33139,AG2R Citroën U23 Team,3,Men's Conti
2023,36734,Agen Vélo Sport,3,Men's Conti
2023,36934,Agios Mnason,3,Men's Conti
2023,36450,Agones SFC,3,Men's Conti
2023,34677,Agromx Cultivando Campeones,3,Men's Conti
2023,40482,Agrup.5 de Diciembre,3,Men's Conti
2023,36089,Agua Quitral-BYB-BH,3,Men's Conti
2023,34794,Aguerobike,3,Men's Conti
2023,34642,AHC Racing,3,Men's Conti
2023,36787,Aichi University,3,Men's Conti
2023,39535,Air Relax Team,3,Men's Conti
2023,37793,Airrelax Team Brazil,3,Men's Conti
2023,34985,Airwerks Racing,3,Men's Conti
2023,39438,Aisan Supporters,3,Men's Conti
2023,36285,AJ Amer C,3,Men's Conti
2023,36662,AJ Derb el Fokara,3,Men's Conti
2023,36287,Aj Souk Sebt CT,3,Men's Conti
2023,37180,AJC Koudougou,3,Men's Conti
2023,36261,AJC Marrakech,3,Men's Conti
2023,37919,Aki Rising Bicycle Team,3,Men's Conti
2023,37975,Akilles Green Team,3,Men's Conti
2023,40305,Al Fateh SC,3,Men's Conti
2023,34981,Al Shafar Jumeirah,3,Men's Conti
2023,34982,Al Wathba Cycling Team,3,Men's Conti
2023,35054,Aladam,3,Men's Conti
2023,34852,Alas Rojas de Santa Lucia,3,Men's Conti
2023,39941,Albardon-San Juan,3,Men's Conti
2023,36439,Albi VS,3,Men's Conti
2023,35051,Alcaldia de Tuta,3,Men's Conti
2023,36926,ALDINA,3,Men's Conti
2023,39863,Aldo Opazo Competición,3,Men's Conti
2023,36625,Aldosa Jalapa,3,Men's Conti
2023,37160,Alfasun Cycling Team,3,Men's Conti
2023,36952,Alfatec-SH Percival,3,Men's Conti
2023,38086,Alg Fisio Tres Cantos,3,Men's Conti
2023,40546,Alianza UY,3,Men's Conti
2023,36095,All Cycling Team,3,Men's Conti
2023,34626,All Human-VeloRevolution,3,Men's Conti
2023,39059,All in Racing,3,Men's Conti
2023,37398,ALL RIGHT,3,Men's Conti
2023,39803,Allen Pro,3,Men's Conti
2023,37577,Almaraghi,3,Men's Conti
2023,36578,Alpine Carbon Racing,3,Men's Conti
2023,36212,Alto Velo,3,Men's Conti
2023,39367,Amager Cykle Ring,3,Men's Conti
2023,36368,Amel El Malah,3,Men's Conti
2023,34902,American Cycling,3,Men's Conti
2023,34901,Aminorip,3,Men's Conti
2023,36866,AMSC Univers Plus,3,Men's Conti
2023,36288,AN Sous Agadir,3,Men's Conti
2023,36839,Andalucia Kohlberg,3,Men's Conti
2023,34965,Andaman &amp; Nicobar,3,Men's Conti
2023,34964,Andhra Pradesh,3,Men's Conti
2023,38154,Angby C.C.,3,Men's Conti
2023,37984,Angers Métropole Cyclisme 49,3,Men's Conti
2023,39479,Anglirubike,3,Men's Conti
2023,36438,Angoulême VC,3,Men's Conti
2023,36069,Ankuva CT,3,Men's Conti
2023,36329,Annecy CC,3,Men's Conti
2023,37097,Antwerp Cycling Team Kontich,3,Men's Conti
2023,36090,AP C.C.Coltauco,3,Men's Conti
2023,38280,Apex,3,Men's Conti
2023,40322,Apex CT,3,Men's Conti
2023,36753,API-MetrowBodyby JR,3,Men's Conti
2023,38313,Apoel,3,Men's Conti
2023,39690,Apollo CC,3,Men's Conti
2023,36760,Aprocicli-Prefetura de Chapecó,3,Men's Conti
2023,36828,Apuana Team,3,Men's Conti
2023,37852,ARA Pro Racing Sunshine Coast,3,Men's Conti
2023,34808,Arabay Cycling Friendly,3,Men's Conti
2023,37934,ARAKAWA Pista stile,3,Men's Conti
2023,37142,Aran Cucine Vejus,3,Men's Conti
2023,34321,Aranako-Sima-Cepial,3,Men's Conti
2023,39331,Arancia Collina c.c.,3,Men's Conti
2023,36071,Arbo Headstart on Fahrrad,3,Men's Conti
2023,37230,ARBO Raiffeisen RC Feld am See,3,Men's Conti
2023,39687,Arcane CC,3,Men's Conti
2023,37426,Arctic Aircon RT,3,Men's Conti
2023,37720,ARCVTPN 972 du Marin,3,Men's Conti
2023,36919,Ardil Flowers,3,Men's Conti
2023,37567,Ards CC,3,Men's Conti
2023,38366,Arenas Tlaxcala,3,Men's Conti
2023,37063,Argenteuil Val de Seine 95,3,Men's Conti
2023,34688,Argycol,3,Men's Conti
2023,39966,Arias Team,3,Men's Conti
2023,39050,Arias-Gevisa,3,Men's Conti
2023,38591,ARK Jukastrengh-Sarajevo,3,Men's Conti
2023,38416,Armagh-Down CC,3,Men's Conti
2023,36845,Armed Forces Cycling Team,3,Men's Conti
2023,36027,Armonia CC,3,Men's Conti
2023,36832,Armonia de Roche,3,Men's Conti
2023,36290,ARO  Mohammedia,3,Men's Conti
2023,40219,Aro y Pedal Spec.,3,Men's Conti
2023,38989,Arras VC,3,Men's Conti
2023,37015,Artemisa,3,Men's Conti
2023,36928,ARTIFACT Racing Team,3,Men's Conti
2023,34798,Arvedi Cycling ASD,3,Men's Conti
2023,38002,AS Romillé Cyclisme,3,Men's Conti
2023,36260,As.Beau Sejour,3,Men's Conti
2023,38743,As.El Amal Gharbaoui,3,Men's Conti
2023,37291,As.Majd Sarghni,3,Men's Conti
2023,36755,As.Pedala Itapema,3,Men's Conti
2023,38741,As.Pro Ciclismo,3,Men's Conti
2023,36300,As.Wifak Tit Mellil,3,Men's Conti
2023,37125,Asahi University,3,Men's Conti
2023,36421,ASC Karak,3,Men's Conti
2023,38993,ASC Mariscos Castellar,3,Men's Conti
2023,38284,Ascent Cycling pb RB Health,3,Men's Conti
2023,37532,Ascidele,3,Men's Conti
2023,36292,ASCJ Rhamna,3,Men's Conti
2023,33310,ASD Aries Cycling,3,Men's Conti
2023,37391,ASD Cattoli Andrea,3,Men's Conti
2023,37137,ASD Garlaschese,3,Men's Conti
2023,37192,ASD SC Reda Mokador,3,Men's Conti
2023,37118,Asfra Racing Team,3,Men's Conti
2023,37900,Asker CK,3,Men's Conti
2023,38378,ASMIC,3,Men's Conti
2023,37265,ASMT,3,Men's Conti
2023,36372,ASN Oran,3,Men's Conti
2023,36289,Asoc.Qawafil Sahara,3,Men's Conti
2023,36986,Asocipe-Moca,3,Men's Conti
2023,36987,Asodocy NYC,3,Men's Conti
2023,40013,Aspen Bici,3,Men's Conti
2023,33658,ASPTT Nancy,3,Men's Conti
2023,38749,ASS Radical Sports-Boituva,3,Men's Conti
2023,34955,Assam,3,Men's Conti
2023,38603,Association Sportive Tazi de Cyclis,3,Men's Conti
2023,38068,Astama Cycling Team,3,Men's Conti
2023,34172,AT85 Pro Cycling,3,Men's Conti
2023,36406,Atenas de Soriano,3,Men's Conti
2023,34854,Ateneo de Piriapolis,3,Men's Conti
2023,37407,Atibaia,3,Men's Conti
2023,36436,Atika Team,3,Men's Conti
2023,39205,Atom CC,3,Men's Conti
2023,40674,ATS Velo Club,3,Men's Conti
2023,38448,Attack Racing,3,Men's Conti
2023,34850,Audax de Flores,3,Men's Conti
2023,36500,Audi McKinney-Encore,3,Men's Conti
2023,36295,AUSC Chefchaouen,3,Men's Conti
2023,36566,Austin Aviators,3,Men's Conti
2023,37831,Auto Bahn Gotemba,3,Men's Conti
2023,38202,Auto Skoda Mlada Boreslav,3,Men's Conti
2023,38300,Automatic Abus Racing,3,Men's Conti
2023,34592,AV Fatima-San Juan Biker Motos-Electro 3,3,Men's Conti
2023,36757,AVAI - FME Florianopolis - APGF,3,Men's Conti
2023,33282,AVC Aix-en-Provence,3,Men's Conti
2023,36297,AVC Khourigba,3,Men's Conti
2023,36298,AVC Safi,3,Men's Conti
2023,34851,Avenida Artigas de Guichon,3,Men's Conti
2023,34493,Avenir Cycling Yamanashi,3,Men's Conti
2023,34597,Avenir Cycliste de Cusset,3,Men's Conti
2023,37959,Avenir Yamanashi Yamanakako,3,Men's Conti
2023,38010,Aventura Victoria Racing,3,Men's Conti
2023,37526,Avia Racing Team,3,Men's Conti
2023,36118,Avimosa-Chozas Team,3,Men's Conti
2023,36378,Avinal GW El Carmen Viboral,3,Men's Conti
2023,36739,Aviron Bayonnais,3,Men's Conti
2023,37021,AVJ Tahannaout,3,Men's Conti
2023,36299,AVS Casablancaise de C,3,Men's Conti
2023,37408,Avulso,3,Men's Conti
2023,37119,AW Groep - Swabo CT,3,Men's Conti
2023,38382,AXIS Cycling Team,3,Men's Conti
2023,37133,B.C.2000 Borgomanero,3,Men's Conti
2023,37848,B.C.Macul,3,Men's Conti
2023,37266,B.H.Tunis,3,Men's Conti
2023,37775,Bache-JS.Dk,3,Men's Conti
2023,38089,Bad Doberaner,3,Men's Conti
2023,36569,Bahati Foundation,3,Men's Conti
2023,35556,Bahrain Cycling Academy,3,Men's Conti
2023,39381,Balaneras Team Zacapu,3,Men's Conti
2023,34861,Balba Cycle Racing Team,3,Men's Conti
2023,37948,Balba Racing Club Echizen,3,Men's Conti
2023,38015,Balba Racing Club Fukui,3,Men's Conti
2023,39439,Balba Racing Club Hakusan,3,Men's Conti
2023,34863,Balba Racing Club Kanazawa,3,Men's Conti
2023,37953,Balba Racing Club Takaoka,3,Men's Conti
2023,38459,Balba Racing Club Toyama,3,Men's Conti
